MARKET_REGION,ASSET_CATEGORY,ISSUER_NAME,INDUSTRY_SECTOR,TOP_LEVEL_OPENFIGI_ID,SECURITY_NAME,PRIMARY_TICKER,PRIMARY_EXCHANGE_CODE,PRIMARY_EXCHANGE_NAME,COUNTRY_OF_DOMICILE,EXCHANGE_CODES
USA,Equity,DAVE INC./DE,,BBG00Z48GTH1,DAVE INC -CW27,DAVEW,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""US"",
  ""UT"",
  ""UV"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,DAVITA INC.,"Health and Allied Services, NEC",BBG001SB5DZ0,DAVITA INC,DVA,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""B1"",
  ""B3"",
  ""BW"",
  ""E1"",
  ""EO"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LC"",
  ""LN"",
  ""LT"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""PO"",
  ""PQ"",
  ""QT"",
  ""RM"",
  ""RN"",
  ""RP"",
  ""RX"",
  ""S2"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DAWSON GEOPHYSICAL CO,Oil and gas exploration services,BBG001S6YBZ3,DAWSON GEOPHYSICAL CO,DWSN,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""B1"",
  ""E1"",
  ""EU"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DAXOR CORP,Surgical and medical instruments,BBG001S5QPC8,DAXOR CORP,DXR,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""B1"",
  ""E1"",
  ""EU"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,"DAY ONE BIOPHARMACEUTICALS, INC.",Pharmaceutical preparations,BBG00V1KSN13,DAY ONE BIOPHARMACEUTICALS I,DAWN,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""OC"",
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,"DAYFORCE, INC.",Prepackaged software,BBG005D7PF43,CERIDIAN HCM HOLDING INC,DAY,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""B1"",
  ""B3"",
  ""BF"",
  ""BW"",
  ""CA"",
  ""CF"",
  ""CJ"",
  ""CM"",
  ""CN"",
  ""CQ"",
  ""CT"",
  ""CV"",
  ""CW"",
  ""DG"",
  ""DJ"",
  ""DK"",
  ""DL"",
  ""DM"",
  ""DN"",
  ""DS"",
  ""DT"",
  ""DV"",
  ""E1"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""HD"",
  ""HX"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""PO"",
  ""PQ"",
  ""QF"",
  ""QG"",
  ""QH"",
  ""QT"",
  ""S2"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TA"",
  ""TG"",
  ""TH"",
  ""TJ"",
  ""TK"",
  ""TN"",
  ""TO"",
  ""TR"",
  ""TV"",
  ""TW"",
  ""TX"",
  ""TY"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DDC ENTERPRISE LTD,,BBG00D6R86T2,DDC ENTERPRISE LTD-A,DDC,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""OC"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,"DECENTRAL LIFE, INC.",,BBG001SNWVK0,SOCIAL LIFE NETWORK INC,WDLF,OTC,OVER-THE-COUNTER,US,"[
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,DECKERS OUTDOOR CORP,Rubber and plastics footwear,BBG001S7GXB9,DECKERS OUTDOOR CORP,DECK,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""AV"",
  ""B1"",
  ""B3"",
  ""BW"",
  ""E1"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LC"",
  ""LN"",
  ""LT"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""PO"",
  ""PQ"",
  ""QT"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DEERE & CO,Farm machinery and equipment,BBG001S5QFF7,DEERE & CO,DE,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""AV"",
  ""B1"",
  ""B3"",
  ""BF"",
  ""BQ"",
  ""BW"",
  ""CA"",
  ""CF"",
  ""CJ"",
  ""CM"",
  ""CN"",
  ""CQ"",
  ""CT"",
  ""CV"",
  ""CW"",
  ""DG"",
  ""DJ"",
  ""DK"",
  ""DL"",
  ""DM"",
  ""DN"",
  ""DS"",
  ""DT"",
  ""DV"",
  ""E1"",
  ""EB"",
  ""EO"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""HD"",
  ""HX"",
  ""I2"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""IX"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LC"",
  ""LN"",
  ""LT"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""OU"",
  ""PO"",
  ""PQ"",
  ""QE"",
  ""QF"",
  ""QG"",
  ""QH"",
  ""QT"",
  ""QU"",
  ""QX"",
  ""RM"",
  ""RN"",
  ""RP"",
  ""RX"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TA"",
  ""TE"",
  ""TG"",
  ""TH"",
  ""TJ"",
  ""TK"",
  ""TN"",
  ""TO"",
  ""TR"",
  ""TV"",
  ""TW"",
  ""TX"",
  ""TY"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UK"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""UZ"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,Gold and Silver Ores,BBG001SL1DQ2,DEFENSE TECHNOLOGIES INTERNA,DTII,OTC,OVER-THE-COUNTER,US,"[
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,DEFI DEVELOPMENT CORP.,Loan brokers,BBG01B2HGG01,DEFI DEVELOPMENT CORP,DFDV,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UR"",
  ""US"",
  ""UV"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""XA"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XL"",
  ""XO"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW""
]"
USA,Equity,DEFINITIVE HEALTHCARE CORP.,Prepackaged software,BBG01282ZKG1,DEFINITIVE HEALTHCARE CORP,DH,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""OC"",
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""US"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,"DELCATH SYSTEMS, INC.",Surgical and medical instruments,BBG001S81551,DELCATH SYSTEMS INC,DCTH,NAS,NASDAQ CAPITAL MARKET,US,"[
  ""B1"",
  ""E1"",
  ""EO"",
  ""EU"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,"DELEK LOGISTICS PARTNERS, LP","Pipelines, Except Natural Gas",BBG0036D6305,DELEK LOGISTICS PARTNERS LP,DKL,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""BW"",
  ""E1"",
  ""EU"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""LA"",
  ""LU"",
  ""PQ"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XZ""
]"
USA,Equity,"DELEK US HOLDINGS, INC.",Petroleum refining,BBG00FZYFVD4,DELEK US HOLDINGS INC,DK,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""BW"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""XK""
]"
USA,Equity,DELL TECHNOLOGIES INC.,Electronic computers,BBG00DW3SZT0,DELL TECHNOLOGIES -C,DELL,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""AV"",
  ""B3"",
  ""BW"",
  ""E1"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LN"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""PE"",
  ""PO"",
  ""PQ"",
  ""QT"",
  ""RM"",
  ""RN"",
  ""RP"",
  ""RX"",
  ""S2"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TE"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,"DELTA AIR LINES, INC.","Air transportation, scheduled",BBG001SPT759,DELTA AIR LINES INC,DAL,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""AV"",
  ""B1"",
  ""B3"",
  ""BU"",
  ""BW"",
  ""E1"",
  ""EO"",
  ""EP"",
  ""EU"",
  ""EZ"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""IC"",
  ""IF"",
  ""IM"",
  ""IX"",
  ""L1"",
  ""L3"",
  ""LA"",
  ""LC"",
  ""LN"",
  ""LT"",
  ""LU"",
  ""MF"",
  ""MM"",
  ""MU"",
  ""OC"",
  ""PE"",
  ""PO"",
  ""PQ"",
  ""QT"",
  ""RM"",
  ""RX"",
  ""S2"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X1"",
  ""X2"",
  ""X9"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DELUXE CORP,Blankbooks and Bookbinding,BBG001S5QJ69,DELUXE CORP,DLX,NYS,NEW YORK STOCK EXCHANGE,US,"[
  ""B1"",
  ""BW"",
  ""E1"",
  ""EU"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""GZ"",
  ""LA"",
  ""LU"",
  ""OC"",
  ""PQ"",
  ""QT"",
  ""SC"",
  ""SE"",
  ""SR"",
  ""SW"",
  ""SX"",
  ""TH"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UL"",
  ""UM"",
  ""UN"",
  ""UO"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY"",
  ""X2"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XK"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XS"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
USA,Equity,DENALI CAPITAL ACQUISITION CORP.,Pharmaceutical preparations,BBG017V7DS61,DENALI CAPITAL ACQ-CW27,DNQWF,OTC,OVER-THE-COUNTER,US,"[
  ""PQ"",
  ""UA"",
  ""UB"",
  ""UC"",
  ""UD"",
  ""UF"",
  ""UI"",
  ""UJ"",
  ""UM"",
  ""UN"",
  ""UP"",
  ""UQ"",
  ""UR"",
  ""US"",
  ""UT"",
  ""UU"",
  ""UV"",
  ""UW"",
  ""UX"",
  ""VF"",
  ""VG"",
  ""VJ"",
  ""VK"",
  ""VL"",
  ""VP"",
  ""VY""
]"
USA,Equity,DENALI CAPITAL ACQUISITION CORP.,Pharmaceutical preparations,BBG015Q8SKD2,DENALI CAPITAL ACQUISITION C,DNQUF,OTC,OVER-THE-COUNTER,US,"[
  ""PQ"",
  ""US"",
  ""UV""
]"
USA,Equity,DENALI CAPITAL ACQUISITION CORP.,Pharmaceutical preparations,BBG015Q8ZWL9,DENALI CAPITAL ACQUISITION-A,DNQAF,OTC,OVER-THE-COUNTER,US,"[
  ""E1"",
  ""EO"",
  ""EU"",
  ""GB"",
  ""GC"",
  ""GD"",
  ""GE"",
  ""GF"",
  ""GH"",
  ""GI"",
  ""GM"",
  ""GQ"",
  ""GR"",
  ""GS"",
  ""GT"",
  ""GW"",
  ""GY"",
  ""LA"",
  ""LU"",
  ""PQ"",
  ""UA"",
  ""UC"",
  ""US"",
  ""UV"",
  ""VG"",
  ""VL"",
  ""VP"",
  ""X1"",
  ""X2"",
  ""XA"",
  ""XB"",
  ""XC"",
  ""XD"",
  ""XE"",
  ""XF"",
  ""XG"",
  ""XH"",
  ""XI"",
  ""XJ"",
  ""XL"",
  ""XM"",
  ""XN"",
  ""XO"",
  ""XP"",
  ""XQ"",
  ""XR"",
  ""XT"",
  ""XU"",
  ""XV"",
  ""XW"",
  ""XX"",
  ""XY"",
  ""XZ""
]"
